-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2025 in LST
Location: latitude  32.6676   longitude -115.4266 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 156.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2025,10,7,5.7955,26.6,26.27,1.54
2025,10,8,5.58,28.42,25.42,1.88
2025,10,9,3.3089,28.52,43.45,2.45
2025,10,10,1.5756,29.12,57.05,1.8
2025,10,11,5.2126,28.23,52.08,1.89
2025,10,12,5.599,23.87,34.6,2.06
2025,10,13,5.5848,21.44,44.53,3.75
2025,10,14,5.1893,19.7,54.67,2.27
2025,10,15,5.3566,19.99,53.2,1.84
2025,10,16,5.5207,20.38,38.32,2.07
2025,10,17,5.3191,22.27,32.15,1.99
2025,10,18,5.1622,24.05,22.76,1.38
2025,10,19,5.2296,24.9,20.67,1.64
2025,10,20,5.1922,25.42,20.71,1.92
2025,10,21,3.8206,25.06,25.48,1.77
2025,10,22,5.0882,23.18,44.37,4.64
2025,10,23,4.9073,22.9,40.16,2.39
2025,10,24,4.8211,25.17,27.36,1.67
2025,10,25,4.8374,25.86,23.46,1.6
2025,10,26,4.9956,25.35,19.33,2.63
2025,10,27,4.8374,24.5,27.82,2.22
2025,10,28,4.8727,25.33,22.58,2.12
2025,10,29,4.9709,24.61,14.71,2.01
2025,10,30,4.8374,25.88,11.54,1.66
2025,10,31,4.6404,25.39,13.61,1.74
2025,11,1,4.6951,24.16,21.08,1.64
2025,11,2,4.6291,25.29,23.0,1.68
2025,11,3,4.2509,25.27,20.83,1.73
2025,11,4,4.5734,24.85,19.08,1.36
2025,11,5,4.487,22.8,29.79,2.33
2025,11,6,4.4254,22.75,41.89,3.37
2025,11,7,4.363,23.28,32.82,1.79
2025,11,8,4.4095,24.29,23.47,1.53
2025,11,9,4.4141,24.21,22.58,1.61
2025,11,10,4.2307,24.82,18.57,1.52
2025,11,11,3.7522,25.07,17.54,1.39
2025,11,12,3.1447,25.82,16.5,1.63
2025,11,13,4.0802,26.06,19.16,1.45
2025,11,14,2.7326,24.08,35.98,1.63
2025,11,15,1.4614,20.51,56.53,2.59
2025,11,16,3.4668,17.48,58.88,1.59
2025,11,17,3.2518,17.59,63.55,1.26
2025,11,18,3.3679,15.87,59.99,1.58
2025,11,19,3.5345,14.0,62.97,1.18
2025,11,20,3.8772,14.98,56.21,2.06
2025,11,21,1.1503,14.06,74.97,1.67
2025,11,22,1.0351,12.34,84.64,1.84
2025,11,23,3.7522,16.27,57.55,1.29
2025,11,24,3.5122,17.1,53.16,1.43
2025,11,25,3.9386,17.52,46.03,1.46
2025,11,26,3.9221,17.61,39.31,1.66
2025,11,27,3.4459,17.71,37.97,1.34
2025,11,28,3.8246,18.42,36.26,1.66
2025,11,29,3.7769,17.21,32.23,1.44
2025,11,30,3.6778,16.82,39.38,1.31
2025,12,1,3.7195,14.28,43.73,2.35
2025,12,2,3.6864,14.04,42.15,1.65
2025,12,3,3.6665,13.37,54.92,2.63
2025,12,4,3.6226,12.56,43.2,1.72
2025,12,5,3.6206,13.3,34.08,1.42
2025,12,6,3.599,15.52,32.39,1.18
2025,12,7,3.5482,15.52,39.38,1.12
2025,12,8,3.5568,16.23,44.66,1.68
2025,12,9,3.5981,17.57,38.23,1.44
2025,12,10,3.5326,17.93,35.74,1.48
2025,12,11,3.5268,19.39,33.01,1.38
2025,12,12,3.3996,19.47,33.3,1.26
2025,12,13,3.5129,18.68,36.69,1.37
2025,12,14,3.4546,17.18,39.38,1.46
2025,12,15,3.517,17.27,35.64,1.91
2025,12,16,3.468,18.63,30.7,1.56
2025,12,17,3.4682,20.4,29.88,1.71
2025,12,18,3.1188,18.39,41.86,1.23
2025,12,19,3.5184,19.18,34.6,1.21
2025,12,20,3.0334,18.69,36.21,1.6
2025,12,21,3.4416,19.12,35.78,1.24
2025,12,22,3.095,17.76,38.0,1.03
2025,12,23,0.2258,15.2,59.08,0.99
2025,12,24,1.6954,18.24,75.65,2.2
2025,12,25,3.4798,17.83,65.16,0.63
2025,12,26,2.7845,15.43,61.64,1.12
2025,12,27,3.5059,13.86,60.33,2.25
2025,12,28,2.6688,12.31,51.16,1.95
2025,12,29,3.605,12.52,36.01,2.24
2025,12,30,1.3246,15.46,37.53,1.43
2025,12,31,0.6533,15.59,49.98,0.82
